sleep_hours,work_hours
4.75,6.0
10.5,4.75
15.666666666666666,0.5
7.166666666666667,8.583333333333334
8.9,0.16666666666666666
6.0,8.083333333333334
9.166666666666666,3.9
8.25,4.916666666666667
10.0,1.1666666666666667
8.833333333333334,5.75
12.5,5.0
9.25,9.333333333333334
10.333333333333334,0.5
9.0,9.583333333333334
8.916666666666666,7.25
9.25,9.25
9.716666666666667,8.916666666666666
9.333333333333334,8.166666666666666
7.583333333333333,7.666666666666667
8.75,12.666666666666666
7.5,8.0
11.083333333333334,8.75
9.5,5.5
9.5,7.983333333333333
9.85,5.966666666666667
8.5,8.25
10.916666666666666,11.983333333333333
9.166666666666666,8.0
8.416666666666666,1.4166666666666667
6.416666666666667,12.333333333333334
9.583333333333334,4.25
9.0,3.0
9.25,8.25
9.5,3.1666666666666665
6.916666666666667,7.75
9.166666666666666,7.75
8.5,11.833333333333334
8.866666666666667,8.25
7.0,7.833333333333333
5.333333333333333,2.05
12.166666666666666,2.0
7.0,8.416666666666666
6.0,8.0
7.5,8.916666666666666
9.416666666666666,10.583333333333334
6.416666666666667,14.416666666666666
9.416666666666666,4.833333333333333
9.416666666666666,9.333333333333334
10.25,8.233333333333333
9.416666666666666,2.8333333333333335
8.283333333333333,9.466666666666667
7.5,9.166666666666666
7.666666666666667,12.5
8.733333333333333,6.1
14.0,9.083333333333334
7.0,8.75
9.0,0.08333333333333333
11.333333333333334,1.25
8.833333333333334,7.5
7.666666666666667,8.533333333333333
11.333333333333334,10.833333333333334
9.083333333333334,8.083333333333334
10.75,7.416666666666667
6.333333333333333,5.666666666666667
8.75,6.466666666666667
7.5,10.083333333333334
9.416666666666666,5.833333333333333
11.75,6.916666666666667
9.083333333333334,3.0
7.5,8.666666666666666
8.833333333333334,9.5
8.75,7.666666666666667
9.5,7.0
9.466666666666667,8.166666666666666
8.416666666666666,8.25
9.5,3.0
6.0,7.75
8.25,8.083333333333334
9.033333333333333,11.666666666666666
8.5,10.583333333333334
3.0833333333333335,5.416666666666667
8.0,10.5
8.0,9.5
7.1,1.8333333333333333
4.5,10.3
8.666666666666666,9.75
9.75,9.666666666666666
9.5,6.0
10.5,0.5
5.0,4.083333333333333
6.333333333333333,8.166666666666666
7.5,12.25
6.166666666666667,15.716666666666667
8.0,9.083333333333334
9.0,7.583333333333333
6.0,6.083333333333333
9.166666666666666,7.5
8.0,7.9
8.0,8.0
8.0,8.083333333333334
9.5,7.666666666666667
7.083333333333333,10.916666666666666
10.75,8.0
8.583333333333334,7.5
6.333333333333333,12.933333333333334
8.833333333333334,7.916666666666667
10.883333333333333,8.0
9.0,5.25
9.0,2.0
9.0,8.166666666666666
7.75,8.833333333333334
7.0,4.666666666666667
11.5,3.5
11.0,4.916666666666667
9.0,3.0
10.166666666666666,2.0
11.966666666666667,7.333333333333333
6.6,11.983333333333333
9.316666666666666,6.9
8.333333333333334,10.666666666666666
8.333333333333334,8.5
6.0,13.75
1.1166666666666667,22.25
11.75,8.833333333333334
9.0,6.383333333333334
8.916666666666666,1.5
8.25,1.4166666666666667
7.466666666666667,8.216666666666667
10.133333333333333,4.833333333333333
11.866666666666667,1.8666666666666667
8.916666666666666,9.5
13.416666666666666,4.5
6.166666666666667,11.733333333333333
3.9166666666666665,6.25
7.0,0.5
10.25,8.0
8.0,9.0
9.833333333333334,8.583333333333334
7.0,6.666666666666667
8.75,8.916666666666666
10.25,0.5
7.416666666666667,7.95
8.916666666666666,1.0
8.583333333333334,7.333333333333333
8.0,7.0
7.666666666666667,9.5
8.416666666666666,8.333333333333334
8.166666666666666,12.75
8.666666666666666,3.7666666666666666
6.25,8.5
9.5,5.916666666666667
7.666666666666667,8.583333333333334
11.083333333333334,8.333333333333334
11.75,2.25
11.0,2.0
8.333333333333334,4.0
7.55,0.16666666666666666
9.083333333333334,7.133333333333334
10.083333333333334,8.833333333333334
11.0,2.0
5.0,7.916666666666667
9.0,0.08333333333333333
11.6,9.916666666666666
8.583333333333334,5.25
8.5,7.616666666666666
9.5,5.166666666666667
4.0,7.166666666666667
7.5,6.0
9.0,12.5
7.916666666666667,8.25
8.25,1.0
11.0,0.75
9.166666666666666,0.5
7.5,3.5
9.166666666666666,11.666666666666666
8.083333333333334,8.25
5.0,8.666666666666666
10.25,2.0
7.083333333333333,8.583333333333334
11.833333333333334,1.1666666666666667
10.0,7.583333333333333
8.583333333333334,8.0
8.083333333333334,7.666666666666667
9.25,8.333333333333334
5.916666666666667,5.85
9.5,2.0
8.333333333333334,10.733333333333333
10.583333333333334,10.216666666666667
6.516666666666667,8.983333333333333
9.166666666666666,11.55
8.983333333333333,8.583333333333334
7.5,6.533333333333333
8.583333333333334,8.216666666666667
8.966666666666667,6.7
7.916666666666667,8.3
8.75,3.0
9.0,8.5
9.0,1.25
8.283333333333333,8.0
6.0,0.16666666666666666
8.566666666666666,8.166666666666666
8.5,9.5
11.416666666666666,7.916666666666667
7.216666666666667,7.5
10.5,4.5
8.416666666666666,5.583333333333333
5.8,0.08333333333333333
7.583333333333333,8.5
8.75,10.0
10.0,0.5
10.916666666666666,4.9
6.5,11.25
7.0,3.0
10.25,10.0
6.883333333333334,8.066666666666666
7.0,9.833333333333334
7.333333333333333,7.666666666666667
8.0,11.75
8.083333333333334,7.866666666666666
9.416666666666666,2.0
11.166666666666666,2.9166666666666665
12.916666666666666,4.0
10.7,7.266666666666667
11.2,9.0
10.0,1.0333333333333334
6.0,6.25
7.25,8.25
7.666666666666667,10.666666666666666
8.8,8.75
8.666666666666666,2.3666666666666667
10.0,8.166666666666666
10.333333333333334,1.0
11.3,8.966666666666667
9.0,8.0
12.0,3.1666666666666665
8.083333333333334,2.0
8.5,0.03333333333333333
9.15,9.716666666666667
9.333333333333334,0.4666666666666667
7.5,5.5
9.583333333333334,8.733333333333333
8.25,8.216666666666667
10.75,0.3333333333333333
7.416666666666667,7.0
7.5,9.0
7.733333333333333,8.233333333333333
8.716666666666667,1.25
9.083333333333334,11.916666666666666
8.0,7.5
10.75,1.5
9.5,0.8333333333333334
10.25,10.0
7.583333333333333,7.116666666666666
7.583333333333333,12.8
6.25,10.75
6.5,9.116666666666667
9.216666666666667,10.75
9.333333333333334,7.916666666666667
8.333333333333334,8.75
8.5,9.25
11.0,8.333333333333334
7.633333333333334,6.8
8.25,5.75
8.0,8.166666666666666
8.333333333333334,8.0
7.25,9.866666666666667
8.916666666666666,0.5
7.216666666666667,11.416666666666666
10.166666666666666,9.166666666666666
8.0,3.3333333333333335
8.833333333333334,7.25
9.416666666666666,3.25
8.416666666666666,2.0
7.45,3.1666666666666665
8.3,8.716666666666667
8.75,8.0
8.166666666666666,7.366666666666666
9.0,11.5
5.833333333333333,12.333333333333334
7.75,8.4
10.75,7.25
8.666666666666666,11.0
8.0,10.5
6.233333333333333,7.183333333333334
7.5,7.5
7.183333333333334,8.75
6.25,13.0
6.75,8.0
8.916666666666666,7.833333333333333
9.25,8.266666666666667
7.966666666666667,3.5
8.333333333333334,8.5
8.333333333333334,9.916666666666666
8.25,6.833333333333333
8.5,9.0
10.75,7.95
7.25,8.0
9.166666666666666,9.65
5.966666666666667,9.0
10.0,8.583333333333334
5.0,0.5833333333333334
7.666666666666667,8.316666666666666
9.5,10.833333333333334
7.083333333333333,12.333333333333334
10.833333333333334,9.0
4.5,7.0
7.916666666666667,6.0
7.916666666666667,0.8333333333333334
10.0,0.08333333333333333
9.0,7.25
8.283333333333333,6.0
8.083333333333334,9.5
9.05,1.75
11.5,5.0
10.333333333333334,8.333333333333334
8.266666666666667,6.25
8.833333333333334,2.783333333333333
8.033333333333333,9.166666666666666
6.833333333333333,8.3
8.5,1.7
9.333333333333334,7.666666666666667
8.383333333333333,8.25
8.083333333333334,9.15
6.3,16.533333333333335
10.666666666666666,8.0
7.333333333333333,7.583333333333333
7.0,0.75
16.0,3.0
9.5,5.083333333333333
6.75,8.5
8.333333333333334,10.383333333333333
4.75,9.5
7.75,8.866666666666667
6.166666666666667,9.133333333333333
8.75,3.25
7.75,6.166666666666667
5.916666666666667,15.166666666666666
7.75,8.916666666666666
12.166666666666666,7.25
7.0,8.916666666666666
10.416666666666666,5.583333333333333
9.583333333333334,2.9166666666666665
10.833333333333334,3.9166666666666665
11.0,0.25
10.916666666666666,11.3
11.75,2.0
8.5,8.3
6.0,3.25
8.75,11.833333333333334
7.5,8.166666666666666
10.916666666666666,6.25
11.25,1.0
8.5,1.0
10.0,7.666666666666667
6.916666666666667,9.883333333333333
9.833333333333334,4.833333333333333
8.0,5.05
6.5,0.5
11.333333333333334,10.333333333333334
10.25,8.233333333333333
7.5,11.133333333333333
7.0,14.366666666666667
10.666666666666666,6.25
6.5,4.0
11.833333333333334,9.75
10.966666666666667,7.333333333333333
9.333333333333334,7.166666666666667
8.666666666666666,9.166666666666666
9.0,7.333333333333333
9.916666666666666,6.25
8.166666666666666,8.25
8.0,8.666666666666666
8.5,8.5
2.9166666666666665,15.533333333333333
11.0,9.25
8.183333333333334,11.166666666666666
13.333333333333334,4.0
8.5,1.0
6.366666666666666,8.333333333333334
4.333333333333333,15.916666666666666
10.016666666666667,9.583333333333334
10.633333333333333,10.0
8.0,8.1
8.0,3.5
8.816666666666666,0.08333333333333333
8.883333333333333,8.25
8.466666666666667,10.533333333333333
12.0,1.0833333333333333
9.5,2.0
6.333333333333333,9.5
9.0,8.083333333333334
8.75,9.75
9.333333333333334,9.333333333333334
12.25,7.0
9.0,9.233333333333333
7.666666666666667,7.5
9.083333333333334,9.116666666666667
8.5,7.333333333333333
9.533333333333333,8.783333333333333
9.25,8.75
9.333333333333334,6.9
8.25,4.0
8.5,7.75
