sleep_hours,work_hours,commute_hours,waking_hours,capacity_proxy,sleep_threshold_indicator
8.5,8.383333333333333,0.5,15.5,0.5731182795698925,0
8.5,8.116666666666667,0.0333333333333333,15.5,0.5258064516129033,0
8.25,8.25,1.0,15.75,0.5873015873015873,0
5.133333333333334,12.083333333333334,0.2833333333333333,18.866666666666667,0.6554770318021201,1
5.833333333333333,7.833333333333333,0.75,18.166666666666668,0.4724770642201834,1
7.833333333333333,9.25,0.3333333333333333,16.166666666666668,0.5927835051546392,0
8.5,1.0,0.0,15.5,0.06451612903225806,0
3.5,9.183333333333334,0.4166666666666667,20.5,0.46829268292682924,1
5.0,9.5,0.5,19.0,0.5263157894736842,1
6.5,2.5,0.0,17.5,0.14285714285714285,1
7.733333333333333,8.0,0.25,16.266666666666666,0.507172131147541,0
8.5,7.25,0.3333333333333333,15.5,0.48924731182795694,0
8.0,8.0,2.0833333333333335,16.0,0.6302083333333334,0
6.666666666666667,8.083333333333334,0.75,17.333333333333332,0.5096153846153847,1
10.0,6.083333333333333,0.25,14.0,0.4523809523809524,0
4.75,6.0,0.5833333333333334,19.25,0.34199134199134196,1
7.75,9.5,1.1666666666666667,16.25,0.6564102564102564,0
7.0,8.183333333333334,0.4,17.0,0.5049019607843137,0
6.6,9.533333333333331,0.05,17.4,0.5507662835249042,1
9.5,9.583333333333334,0.0,14.5,0.6609195402298851,0
8.083333333333334,9.166666666666666,1.5,15.916666666666666,0.6701570680628273,0
9.75,2.75,0.0,14.25,0.19298245614035087,0
8.5,7.916666666666667,0.3333333333333333,15.5,0.532258064516129,0
8.25,8.083333333333334,1.0,15.75,0.5767195767195767,0
8.833333333333334,2.0,0.0,15.166666666666666,0.13186813186813187,0
7.0,4.383333333333334,0.1666666666666666,17.0,0.26764705882352946,0
8.0,9.5,0.5,16.0,0.625,0
12.0,2.0,0.0833333333333333,12.0,0.17361111111111113,0
4.833333333333333,8.583333333333334,0.6666666666666666,19.166666666666668,0.4826086956521739,1
7.583333333333333,7.666666666666667,0.1666666666666666,16.416666666666668,0.47715736040609136,0
8.0,10.333333333333334,0.6666666666666666,16.0,0.6875,0
8.0,8.366666666666667,0.1333333333333333,16.0,0.53125,0
9.5,1.8333333333333333,0.1666666666666666,14.5,0.13793103448275862,0
6.0,0.9,0.0,18.0,0.05,1
7.25,9.916666666666666,0.75,16.75,0.6368159203980099,0
11.566666666666666,6.166666666666667,0.1666666666666666,12.433333333333334,0.5093833780160858,0
6.75,7.916666666666667,1.0,17.25,0.5169082125603865,1
7.116666666666666,9.0,0.0,16.883333333333333,0.5330700888450148,0
7.5,6.5,0.3333333333333333,16.5,0.41414141414141414,0
9.5,2.0,0.0,14.5,0.13793103448275862,0
10.416666666666666,6.916666666666667,0.1666666666666666,13.583333333333334,0.5214723926380368,0
5.0,7.25,0.25,19.0,0.39473684210526316,1
8.0,5.666666666666667,1.0,16.0,0.4166666666666667,0
10.5,7.0,1.0,13.5,0.5925925925925926,0
9.0,3.5,0.8333333333333334,15.0,0.28888888888888886,0
9.083333333333334,8.583333333333334,0.6666666666666666,14.916666666666666,0.6201117318435755,0
7.5,8.266666666666667,1.0,16.5,0.5616161616161617,0
7.0,10.233333333333333,1.3333333333333333,17.0,0.6803921568627451,0
6.25,7.916666666666667,0.3333333333333333,17.75,0.4647887323943662,1
9.5,3.75,0.8333333333333334,14.5,0.3160919540229885,0
7.916666666666667,2.5,0.0,16.083333333333332,0.15544041450777205,0
8.916666666666666,8.0,0.5833333333333334,15.083333333333334,0.569060773480663,0
7.75,7.833333333333333,0.1666666666666666,16.25,0.49230769230769234,0
8.25,8.25,0.5,15.75,0.5555555555555556,0
7.25,8.166666666666666,1.0,16.75,0.5472636815920398,0
7.5,7.95,1.4333333333333331,16.5,0.5686868686868687,0
10.333333333333334,9.666666666666666,2.4166666666666665,13.666666666666666,0.8841463414634145,0
7.5,1.0,0.0,16.5,0.06060606060606061,0
6.75,7.333333333333333,1.5,17.25,0.5120772946859903,1
9.5,9.25,1.4166666666666667,14.5,0.735632183908046,0
8.0,8.5,0.8333333333333334,16.0,0.5833333333333334,0
7.0,8.166666666666666,0.3333333333333333,17.0,0.5,0
6.5,10.0,1.8333333333333333,17.5,0.6761904761904762,1
4.0,9.383333333333333,0.5333333333333333,20.0,0.4958333333333333,1
10.916666666666666,7.833333333333333,0.5833333333333334,13.083333333333334,0.643312101910828,0
6.583333333333333,9.166666666666666,0.1666666666666666,17.416666666666668,0.5358851674641147,1
5.5,4.833333333333333,1.1666666666666667,18.5,0.32432432432432434,1
9.733333333333333,9.8,0.0833333333333333,14.266666666666667,0.6927570093457944,0
6.75,7.75,0.5833333333333334,17.25,0.48309178743961356,1
4.75,10.333333333333334,1.0,19.25,0.5887445887445888,1
7.25,5.083333333333333,0.5,16.75,0.3333333333333333,0
6.5,14.0,1.0,17.5,0.8571428571428571,1
6.433333333333334,14.45,0.25,17.566666666666666,0.8368121442125237,1
6.5,11.083333333333334,0.0,17.5,0.6333333333333334,1
10.0,6.2,0.3,14.0,0.4642857142857143,0
9.833333333333334,1.0,0.0,14.166666666666666,0.07058823529411765,0
7.5,6.416666666666667,1.5,16.5,0.47979797979797983,0
7.5,9.0,1.0,16.5,0.6060606060606061,0
7.0,10.416666666666666,0.5333333333333333,17.0,0.6441176470588235,0
7.883333333333334,3.4166666666666665,0.25,16.116666666666667,0.22750775594622544,0
6.75,9.716666666666669,0.5,17.25,0.5922705314009663,1
7.5,7.666666666666667,1.1666666666666667,16.5,0.5353535353535354,0
9.416666666666666,4.75,0.25,14.583333333333334,0.34285714285714286,0
10.0,7.633333333333334,0.1166666666666666,14.0,0.5535714285714286,0
11.75,9.666666666666666,0.5833333333333334,12.25,0.8367346938775511,0
7.983333333333333,0.75,0.1,16.016666666666666,0.053069719042663895,0
7.75,4.333333333333333,1.1666666666666667,16.25,0.3384615384615385,0
8.75,10.416666666666666,1.1666666666666667,15.25,0.7595628415300546,0
8.25,6.75,1.5,15.75,0.5238095238095238,0
10.0,6.916666666666667,0.25,14.0,0.511904761904762,0
6.083333333333333,7.916666666666667,2.0,17.916666666666668,0.5534883720930233,1
6.416666666666667,10.333333333333334,2.6666666666666665,17.583333333333332,0.7393364928909953,1
8.5,8.916666666666666,0.5833333333333334,15.5,0.6129032258064516,0
8.5,8.166666666666666,1.1666666666666667,15.5,0.6021505376344085,0
6.5,8.0,0.75,17.5,0.5,1
12.5,0.1666666666666666,0.0,11.5,0.0144927536231884,0
7.0,6.916666666666667,0.5833333333333334,17.0,0.4411764705882353,0
8.25,9.333333333333334,0.25,15.75,0.6084656084656085,0
8.0,0.3333333333333333,0.0,16.0,0.020833333333333332,0
8.5,2.0,0.0,15.5,0.12903225806451613,0
6.5,8.583333333333334,0.2,17.5,0.5019047619047619,1
6.166666666666667,11.5,0.0,17.833333333333332,0.6448598130841122,1
8.383333333333333,6.666666666666667,1.3333333333333333,15.616666666666667,0.512273212379936,0
8.0,5.083333333333333,0.5,16.0,0.3489583333333333,0
8.0,8.6,0.0666666666666666,16.0,0.5416666666666666,0
7.5,6.583333333333333,2.5,16.5,0.5505050505050504,0
4.133333333333334,10.783333333333331,0.2333333333333333,19.866666666666667,0.5545302013422817,1
9.916666666666666,6.083333333333333,0.3333333333333333,14.083333333333334,0.45562130177514787,0
9.816666666666666,10.233333333333333,0.0666666666666666,14.183333333333334,0.7262044653349,0
7.5,8.083333333333334,1.1666666666666667,16.5,0.5606060606060606,0
10.0,0.5,0.0,14.0,0.03571428571428571,0
7.5,13.25,0.0,16.5,0.803030303030303,0
6.283333333333333,10.866666666666667,1.35,17.71666666666667,0.689557855126999,1
7.0,9.083333333333334,1.0,17.0,0.5931372549019608,0
9.5,1.25,0.5,14.5,0.1206896551724138,0
6.0,8.116666666666667,0.5,18.0,0.47870370370370374,1
8.5,8.333333333333334,0.9166666666666666,15.5,0.5967741935483871,0
10.166666666666666,7.333333333333333,0.0,13.833333333333334,0.5301204819277108,0
14.0,5.466666666666667,0.0333333333333333,10.0,0.55,0
8.45,9.25,0.5,15.55,0.6270096463022508,0
7.5,8.5,0.25,16.5,0.5303030303030303,0
7.083333333333333,12.133333333333333,0.5833333333333334,16.916666666666668,0.7517241379310344,0
9.5,0.5,0.25,14.5,0.05172413793103448,0
9.116666666666667,8.216666666666667,0.1666666666666666,14.883333333333333,0.5632698768197089,0
8.25,7.916666666666667,0.6666666666666666,15.75,0.544973544973545,0
6.833333333333333,9.916666666666666,1.5,17.166666666666668,0.6650485436893203,1
10.166666666666666,2.0,0.3333333333333333,13.833333333333334,0.16867469879518074,0
7.25,1.5,0.0,16.75,0.08955223880597014,0
7.333333333333333,7.466666666666667,0.0666666666666666,16.666666666666668,0.45199999999999996,0
11.333333333333334,2.5,0.5833333333333334,12.666666666666666,0.24342105263157898,0
12.75,6.75,0.75,11.25,0.6666666666666666,0
6.5,11.333333333333334,0.6666666666666666,17.5,0.6857142857142857,1
8.0,3.0,0.0,16.0,0.1875,0
8.0,8.333333333333334,0.1666666666666666,16.0,0.53125,0
8.0,3.25,0.0,16.0,0.203125,0
7.416666666666667,13.166666666666666,0.9166666666666666,16.583333333333332,0.8492462311557789,0
7.0,10.416666666666666,0.9166666666666666,17.0,0.6666666666666666,0
7.0,9.333333333333334,0.75,17.0,0.5931372549019608,0
3.6666666666666665,9.166666666666666,0.3333333333333333,20.333333333333332,0.4672131147540984,1
7.583333333333333,9.016666666666667,0.3666666666666666,16.416666666666668,0.5715736040609137,0
7.5,0.1,0.0,16.5,0.006060606060606061,0
7.5,8.0,0.5,16.5,0.5151515151515151,0
8.833333333333334,7.333333333333333,0.6666666666666666,15.166666666666666,0.5274725274725275,0
8.75,8.716666666666667,0.4166666666666667,15.25,0.5989071038251366,0
7.583333333333333,8.75,1.3333333333333333,16.416666666666668,0.6142131979695431,0
10.4,5.95,0.25,13.6,0.4558823529411765,0
8.333333333333334,7.75,1.25,15.666666666666666,0.574468085106383,0
11.116666666666667,8.0,0.0666666666666666,12.883333333333333,0.6261319534282018,0
8.25,5.75,0.25,15.75,0.38095238095238093,0
4.083333333333333,11.5,0.4166666666666667,19.916666666666668,0.5983263598326359,1
10.5,0.3333333333333333,0.0,13.5,0.024691358024691357,0
5.55,7.583333333333333,0.0833333333333333,18.45,0.4155374887082204,1
8.5,7.25,0.3333333333333333,15.5,0.48924731182795694,0
8.0,8.25,0.5,16.0,0.546875,0
8.5,7.0,0.0,15.5,0.45161290322580644,0
8.5,8.5,0.25,15.5,0.5645161290322581,0
11.0,2.0,0.0,13.0,0.15384615384615385,0
8.216666666666667,7.533333333333333,1.0,15.783333333333333,0.5406546990496304,0
8.083333333333334,0.6166666666666667,0.0,15.916666666666666,0.0387434554973822,0
0.75,4.5,0.5,23.25,0.21505376344086022,1
9.0,8.5,1.0,15.0,0.6333333333333333,0
7.5,6.666666666666667,1.0833333333333333,16.5,0.4696969696969697,0
7.916666666666667,9.0,0.0,16.083333333333332,0.5595854922279793,0
10.5,6.166666666666667,0.0,13.5,0.45679012345679015,0
10.5,6.083333333333333,0.4166666666666667,13.5,0.48148148148148145,0
7.5,6.083333333333333,0.4166666666666667,16.5,0.3939393939393939,0
6.75,11.333333333333334,0.0,17.25,0.6570048309178744,1
9.5,8.25,1.0,14.5,0.6379310344827587,0
10.5,3.5833333333333335,0.0,13.5,0.2654320987654321,0
6.9,5.866666666666666,0.55,17.1,0.3752436647173489,1
8.5,2.25,0.5,15.5,0.1774193548387097,0
6.5,7.833333333333333,0.4166666666666667,17.5,0.4714285714285714,1
9.833333333333334,4.666666666666667,0.6666666666666666,14.166666666666666,0.37647058823529417,0
10.666666666666666,5.25,0.9166666666666666,13.333333333333334,0.4625,0
9.0,9.75,1.0,15.0,0.7166666666666667,0
8.5,10.0,0.0,15.5,0.6451612903225806,0
6.25,10.25,0.25,17.75,0.5915492957746479,1
6.833333333333333,10.083333333333334,0.3333333333333333,17.166666666666668,0.6067961165048544,1
6.833333333333333,8.083333333333334,0.1666666666666666,17.166666666666668,0.4805825242718446,1
10.083333333333334,4.75,0.0,13.916666666666666,0.3413173652694611,0
10.0,10.666666666666666,0.6666666666666666,14.0,0.8095238095238094,0
9.783333333333331,7.75,0.25,14.216666666666669,0.5627198124267291,0
8.0,7.666666666666667,0.3333333333333333,16.0,0.5,0
11.0,8.75,0.4166666666666667,13.0,0.7051282051282051,0
7.833333333333333,2.5,1.0833333333333333,16.166666666666668,0.22164948453608244,0
6.0,8.5,3.0833333333333335,18.0,0.6435185185185186,1
9.5,7.016666666666667,0.25,14.5,0.5011494252873563,0
8.25,7.75,1.5,15.75,0.5873015873015873,0
8.0,7.416666666666667,0.1666666666666666,16.0,0.47395833333333337,0
7.25,6.666666666666667,0.25,16.75,0.4129353233830846,0
8.5,7.583333333333333,0.5,15.5,0.5215053763440859,0
7.666666666666667,8.45,0.0,16.333333333333332,0.5173469387755102,0
8.0,9.25,0.5833333333333334,16.0,0.6145833333333334,0
8.0,7.5,0.0,16.0,0.46875,0
7.166666666666667,11.75,1.1666666666666667,16.833333333333332,0.7673267326732673,0
4.966666666666667,8.15,0.5,19.03333333333333,0.4544658493870403,1
8.5,8.0,0.5,15.5,0.5483870967741935,0
8.5,10.0,1.5,15.5,0.7419354838709677,0
2.75,2.0,0.3333333333333333,21.25,0.10980392156862746,1
9.75,6.083333333333333,0.6666666666666666,14.25,0.47368421052631576,0
7.833333333333333,4.083333333333333,0.0,16.166666666666668,0.25257731958762886,0
7.5,6.416666666666667,0.5833333333333334,16.5,0.42424242424242425,0
8.75,7.75,0.75,15.25,0.5573770491803278,0
6.666666666666667,8.583333333333334,0.5,17.333333333333332,0.5240384615384616,1
8.416666666666666,8.166666666666666,0.8333333333333334,15.583333333333334,0.5775401069518716,0
7.416666666666667,11.0,0.0,16.583333333333332,0.663316582914573,0
5.666666666666667,9.583333333333334,0.5833333333333334,18.333333333333332,0.5545454545454547,1
6.683333333333334,12.066666666666666,0.4166666666666667,17.316666666666666,0.7208854667949951,1
6.5,8.083333333333334,0.3333333333333333,17.5,0.480952380952381,1
9.0,2.75,0.0,15.0,0.18333333333333332,0
7.5,10.25,1.0833333333333333,16.5,0.6868686868686869,0
6.666666666666667,8.833333333333334,1.8333333333333333,17.333333333333332,0.6153846153846155,1
7.75,6.0,0.4166666666666667,16.25,0.3948717948717949,0
8.5,10.566666666666666,0.3333333333333333,15.5,0.7032258064516129,0
8.833333333333334,9.083333333333334,1.5833333333333333,15.166666666666666,0.7032967032967034,0
6.833333333333333,8.0,0.75,17.166666666666668,0.5097087378640777,1
6.166666666666667,7.4,0.4666666666666667,17.833333333333332,0.4411214953271029,1
9.333333333333334,3.75,0.0833333333333333,14.666666666666666,0.2613636363636364,0
7.433333333333334,9.083333333333334,0.1666666666666666,16.566666666666666,0.5583501006036218,0
11.0,6.916666666666667,0.6666666666666666,13.0,0.5833333333333334,0
6.916666666666667,8.333333333333334,0.1666666666666666,17.083333333333332,0.49756097560975615,1
7.75,1.3333333333333333,0.0,16.25,0.08205128205128205,0
6.25,7.583333333333333,1.75,17.75,0.5258215962441314,1
11.75,10.5,0.1666666666666666,12.25,0.8707482993197279,0
7.75,6.916666666666667,0.75,16.25,0.47179487179487184,0
8.833333333333334,8.0,0.75,15.166666666666666,0.576923076923077,0
9.083333333333334,8.916666666666666,0.1666666666666666,14.916666666666666,0.6089385474860335,0
7.166666666666667,10.25,0.4166666666666667,16.833333333333332,0.6336633663366337,0
9.0,8.083333333333334,0.1666666666666666,15.0,0.55,0
7.25,8.6,0.9166666666666666,16.75,0.5681592039800994,0
8.5,8.3,0.0,15.5,0.535483870967742,0
7.5,7.883333333333334,1.5833333333333333,16.5,0.5737373737373738,0
8.5,2.0,0.0,15.5,0.12903225806451613,0
9.25,5.25,0.5,14.75,0.3898305084745763,0
6.666666666666667,7.833333333333333,0.3333333333333333,17.333333333333332,0.47115384615384615,1
8.0,7.75,0.8333333333333334,16.0,0.5364583333333334,0
2.5,8.5,1.0,21.5,0.4418604651162791,1
9.333333333333334,3.0,0.3333333333333333,14.666666666666666,0.2272727272727273,0
8.0,9.25,0.5833333333333334,16.0,0.6145833333333334,0
5.0,8.0,0.3333333333333333,19.0,0.4385964912280702,1
3.316666666666667,9.05,0.3333333333333333,20.683333333333334,0.4536663980660758,1
7.416666666666667,8.2,0.1666666666666666,16.583333333333332,0.5045226130653266,0
8.416666666666666,9.583333333333334,0.1666666666666666,15.583333333333334,0.6256684491978609,0
7.5,6.083333333333333,0.6666666666666666,16.5,0.4090909090909091,0
7.833333333333333,7.5,0.8333333333333334,16.166666666666668,0.5154639175257731,0
7.25,13.666666666666666,1.0,16.75,0.8756218905472637,0
8.5,4.166666666666667,0.5,15.5,0.3010752688172043,0
8.5,9.0,1.0,15.5,0.6451612903225806,0
8.0,10.416666666666666,0.1666666666666666,16.0,0.6614583333333333,0
7.5,6.833333333333333,1.0,16.5,0.47474747474747475,0
9.416666666666666,0.1666666666666666,0.0,14.583333333333334,0.011428571428571423,0
8.5,9.75,0.0833333333333333,15.5,0.6344086021505376,0
7.75,8.916666666666666,1.0,16.25,0.6102564102564102,0
8.75,3.75,0.1666666666666666,15.25,0.2568306010928962,0
5.0,9.283333333333331,1.0,19.0,0.5412280701754385,1
3.9166666666666665,5.833333333333333,0.8333333333333334,20.083333333333332,0.33195020746887965,1
9.0,2.25,0.0,15.0,0.15,0
6.5,9.666666666666666,1.0,17.5,0.6095238095238095,1
6.0,8.5,2.3333333333333335,18.0,0.6018518518518519,1
6.0,13.833333333333334,1.3333333333333333,18.0,0.8425925925925927,1
9.333333333333334,2.783333333333333,0.6666666666666666,14.666666666666666,0.23522727272727273,0
8.5,7.883333333333334,0.1166666666666666,15.5,0.5161290322580645,0
8.5,7.383333333333334,0.1666666666666666,15.5,0.4870967741935484,0
8.5,4.016666666666667,0.0,15.5,0.2591397849462366,0
9.0,6.5,0.0,15.0,0.43333333333333335,0
6.5,1.5,0.0,17.5,0.08571428571428572,1
9.0,7.166666666666667,0.6666666666666666,15.0,0.5222222222222223,0
6.5,9.5,0.5,17.5,0.5714285714285714,1
8.0,6.5,0.0,16.0,0.40625,0
9.5,7.25,1.5666666666666669,14.5,0.6080459770114942,0
6.0,3.0833333333333335,0.0833333333333333,18.0,0.17592592592592593,1
8.666666666666666,7.333333333333333,0.25,15.333333333333334,0.4945652173913043,0
8.25,7.5,0.0,15.75,0.47619047619047616,0
6.666666666666667,7.75,0.4166666666666667,17.333333333333332,0.47115384615384615,1
15.15,3.0,0.1,8.85,0.35028248587570626,0
8.083333333333334,7.25,0.3333333333333333,15.916666666666666,0.47643979057591623,0
4.5,7.566666666666666,1.5,19.5,0.46495726495726497,1
6.5,3.0,0.0,17.5,0.17142857142857143,1
6.5,8.666666666666666,1.0,17.5,0.5523809523809523,1
7.0,7.983333333333333,2.1666666666666665,17.0,0.5970588235294118,0
5.5,7.766666666666667,0.5,18.5,0.4468468468468468,1
8.666666666666666,8.633333333333333,0.25,15.333333333333334,0.5793478260869565,0
9.5,0.0833333333333333,0.3833333333333333,14.5,0.03218390804597701,0
6.0,5.5,1.0,18.0,0.3611111111111111,1
7.5,10.216666666666669,1.7,16.5,0.7222222222222223,0
6.0,7.0,0.6666666666666666,18.0,0.42592592592592593,1
10.833333333333334,7.233333333333333,0.25,13.166666666666666,0.5683544303797469,0
8.0,7.666666666666667,1.6666666666666667,16.0,0.5833333333333334,0
8.0,7.75,1.0,16.0,0.546875,0
7.416666666666667,11.083333333333334,0.3333333333333333,16.583333333333332,0.6884422110552765,0
7.0,9.583333333333334,0.1666666666666666,17.0,0.5735294117647058,0
10.166666666666666,0.1666666666666666,0.0,13.833333333333334,0.012048192771084333,0
7.166666666666667,8.166666666666666,0.0,16.833333333333332,0.48514851485148514,0
6.666666666666667,8.05,0.1166666666666666,17.333333333333332,0.47115384615384626,1
7.0,9.0,0.75,17.0,0.5735294117647058,0
9.5,7.833333333333333,0.3333333333333333,14.5,0.5632183908045977,0
2.3333333333333335,4.0,1.0,21.666666666666668,0.23076923076923075,1
8.3,8.216666666666667,0.0333333333333333,15.7,0.5254777070063694,0
8.0,6.483333333333333,0.05,16.0,0.4083333333333333,0
7.416666666666667,10.5,0.5,16.583333333333332,0.663316582914573,0
6.866666666666666,8.083333333333334,0.75,17.133333333333333,0.5155642023346304,1
6.166666666666667,15.5,0.0,17.833333333333332,0.869158878504673,1
7.583333333333333,7.633333333333334,1.4166666666666667,16.416666666666668,0.5512690355329949,0
8.5,9.416666666666666,0.0833333333333333,15.5,0.6129032258064516,0
8.166666666666666,7.5,0.3833333333333333,15.833333333333334,0.4978947368421052,0
6.5,11.333333333333334,0.25,17.5,0.6619047619047619,1
9.0,7.65,0.1333333333333333,15.0,0.5188888888888888,0
6.833333333333333,5.0,0.3333333333333333,17.166666666666668,0.3106796116504854,1
1.5,7.5,0.5,22.5,0.35555555555555557,1
7.0,8.0,0.3333333333333333,17.0,0.4901960784313726,0
8.416666666666666,1.5,0.0,15.583333333333334,0.0962566844919786,0
6.25,6.333333333333333,0.1666666666666666,17.75,0.36619718309859156,1
7.416666666666667,0.0666666666666666,0.0,16.583333333333332,0.004020100502512559,0
4.833333333333333,5.75,0.5,19.166666666666668,0.32608695652173914,1
7.5,8.85,0.25,16.5,0.5515151515151515,0
8.416666666666666,8.1,0.2,15.583333333333334,0.5326203208556148,0
8.25,5.916666666666667,0.1666666666666666,15.75,0.3862433862433863,0
9.25,7.666666666666667,0.3333333333333333,14.75,0.5423728813559322,0
7.866666666666666,7.35,0.0666666666666666,16.133333333333333,0.4597107438016529,0
7.0,9.55,0.5,17.0,0.5911764705882353,0
6.25,5.0,0.3333333333333333,17.75,0.3004694835680751,1
8.0,7.083333333333333,0.3333333333333333,16.0,0.46354166666666663,0
5.75,9.75,1.0,18.25,0.589041095890411,1
5.0,9.0,0.5,19.0,0.5,1
13.5,2.0,0.1666666666666666,10.5,0.20634920634920634,0
7.0,7.75,1.0,17.0,0.5147058823529411,0
12.5,0.25,0.0,11.5,0.021739130434782608,0
8.5,7.5,0.25,15.5,0.5,0
8.0,1.5,0.0,16.0,0.09375,0
7.5,1.5,0.0,16.5,0.09090909090909091,0
8.0,9.583333333333334,0.1666666666666666,16.0,0.609375,0
8.5,10.416666666666666,0.0833333333333333,15.5,0.6774193548387096,0
6.5,10.283333333333331,0.3333333333333333,17.5,0.6066666666666666,1
10.5,8.333333333333334,1.1666666666666667,13.5,0.7037037037037037,0
7.083333333333333,2.0833333333333335,0.3333333333333333,16.916666666666668,0.14285714285714288,0
